,timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,label,magnitude_acc,magnitude_gyro,verso
28,2024-11-06 17:24:24,0.11,-0.96,-0.64,0.17,0.0,-0.0,in movimento,1.1590081966923271,0.17,verso_giù
29,2024-11-06 17:24:24,0.17,-0.9,-0.87,0.2,0.0,-0.03,in movimento,1.2632497773599647,0.20223748416156687,verso_giù
30,2024-11-06 17:24:24,0.19,-1.03,-0.99,0.27,0.0,-0.07,in movimento,1.4412147653975793,0.27892651361962706,verso_giù
31,2024-11-06 17:24:24,0.23,-1.02,-1.05,0.37,0.03,-0.07,in movimento,1.4818232013300372,0.37775653535048204,verso_giù
32,2024-11-06 17:24:24,0.28,-0.96,-0.96,0.37,-0.03,-0.07,in movimento,1.3862178760930766,0.37775653535048204,verso_giù
33,2024-11-06 17:24:24,0.29,-1.0,-0.85,0.37,-0.1,-0.07,in movimento,1.3440982106974178,0.3896151947755631,verso_giù
34,2024-11-06 17:24:24,0.31,-1.14,-0.52,0.43,-0.13,-0.07,in movimento,1.2907749610214787,0.45464271686677216,verso_giù
35,2024-11-06 17:24:24,0.33,-1.31,-0.15,0.5,-0.13,-0.03,in movimento,1.3592277219068187,0.5174939613174245,verso_giù
36,2024-11-06 17:24:24,0.32,-1.38,0.1,0.5,-0.13,-0.0,in movimento,1.4201408380861384,0.5166236541235796,verso_giù
37,2024-11-06 17:24:24,0.05,-1.06,0.06,0.43,-0.07,-0.07,in movimento,1.0628734637763801,0.44124822945820413,verso_giù
38,2024-11-06 17:24:24,0.05,-0.89,0.06,0.43,-0.07,-0.07,in movimento,0.893420393767682,0.44124822945820413,verso_giù
39,2024-11-06 17:24:24,-0.02,-0.97,0.1,0.47,-0.03,-0.07,in movimento,0.9753460924205315,0.47613023428469653,verso_giù
40,2024-11-06 17:24:24,0.10,-0.83,0.22,0.53,-0.07,-0.07,in movimento,0.8644651525654461,0.5391660226683429,verso_giù
41,2024-11-06 17:24:24,0.17,-0.95,0.29,0.5,-0.07,-0.07,in movimento,1.00772019926168,0.5097057974949863,verso_giù
42,2024-11-06 17:24:24,0.11,-1.03,0.35,0.47,-0.13,-0.07,in movimento,1.0933892262136116,0.492645917470144,verso_giù
43,2024-11-06 17:24:24,0.22,-1.07,0.4,0.47,-0.17,-0.07,in movimento,1.1633142309797468,0.5046781152378217,verso_giù
44,2024-11-06 17:24:24,0.05,-0.87,0.51,0.43,-0.1,-0.03,in movimento,1.0097029266076234,0.44249293779675175,verso_giù
45,2024-11-06 17:24:25,0.14,-0.89,0.44,0.47,-0.03,-0.03,in movimento,1.0026464980241043,0.47191100855987667,verso_giù
46,2024-11-06 17:24:25,0.23,-0.94,0.42,0.47,-0.07,-0.03,in movimento,1.0549407566304374,0.47613023428469653,verso_giù
47,2024-11-06 17:24:25,0.38,-1.12,0.54,0.4,-0.23,-0.03,in movimento,1.3001538370516008,0.46238512086787575,verso_giù
48,2024-11-06 17:24:25,0.33,-0.92,0.56,0.4,-0.23,-0.0,in movimento,1.1264546151532249,0.46141087980237316,verso_giù
49,2024-11-06 17:24:25,0.17,-0.81,0.51,0.4,-0.07,-0.0,in movimento,0.9721625378505387,0.40607881008493907,verso_giù
50,2024-11-06 17:24:25,-0.05,-0.9,0.41,0.43,0.0,-0.0,in movimento,0.9902524930541705,0.43,verso_giù
51,2024-11-06 17:24:25,0.02,-0.89,0.25,0.37,-0.03,-0.03,in movimento,0.9246621004453465,0.37242448899072145,verso_giù
52,2024-11-06 17:24:25,0.22,-1.02,0.1,0.33,-0.13,-0.0,in movimento,1.0482366145102928,0.35468295701936403,verso_giù
53,2024-11-06 17:24:25,0.25,-1.1,0.04,0.37,-0.1,-0.0,in movimento,1.1287603820120549,0.383275357934736,verso_giù
54,2024-11-06 17:24:25,0.02,-1.07,0.21,0.4,-0.03,-0.0,in movimento,1.090596167240652,0.40112342240263166,verso_giù
55,2024-11-06 17:24:25,-0.09,-0.85,0.19,0.4,-0.03,-0.0,in movimento,0.8756140702387096,0.40112342240263166,verso_giù
56,2024-11-06 17:24:25,0.02,-1.02,0.11,0.37,-0.07,-0.0,in movimento,1.0261091559868276,0.3765634076752546,verso_giù
57,2024-11-06 17:24:25,0.35,-1.0,0.08,0.37,-0.1,-0.0,in movimento,1.0624970588194587,0.383275357934736,verso_giù
58,2024-11-06 17:24:25,0.27,-1.01,0.12,0.4,-0.1,0.03,in movimento,1.0523307464861036,0.4134005321718878,verso_giù
59,2024-11-06 17:24:25,0.08,-0.78,0.08,0.43,-0.07,0.07,in movimento,0.7881624198095212,0.44124822945820413,verso_giù
60,2024-11-06 17:24:25,-0.14,-0.73,0.09,0.43,-0.03,0.03,in movimento,0.7487322618933953,0.432087954009366,verso_giù
61,2024-11-06 17:24:25,-0.21,-0.57,0.06,0.43,0.0,-0.0,in movimento,0.610409698481274,0.43,verso_giù
62,2024-11-06 17:24:25,-0.04,-0.48,-0.1,0.4,0.0,-0.0,in movimento,0.4919349550499537,0.4,verso_giù
63,2024-11-06 17:24:25,0.03,-0.84,-0.1,0.47,-0.07,-0.0,in movimento,0.8464632301523793,0.4751841748206688,verso_giù
64,2024-11-06 17:24:25,-0.08,-0.73,0.06,0.5,-0.13,-0.0,in movimento,0.7368174807915457,0.5166236541235796,verso_giù
65,2024-11-06 17:24:25,-0.13,-0.81,0.18,0.47,-0.13,-0.0,in movimento,0.8398809439438426,0.48764741360946434,verso_giù
66,2024-11-06 17:24:25,-0.07,-0.76,0.19,0.47,-0.1,-0.0,in movimento,0.7865112840894274,0.48052055106935854,verso_giù
67,2024-11-06 17:24:25,-0.06,-0.85,0.05,0.47,-0.03,-0.0,in movimento,0.8535806933149319,0.4709564735726647,verso_giù
68,2024-11-06 17:24:25,0.14,-0.87,-0.5,0.63,0.0,-0.0,in movimento,1.01316336293808,0.63,verso_giù
69,2024-11-06 17:24:25,0.18,-0.61,-0.68,0.7,0.0,-0.0,in movimento,0.931074647920348,0.7,verso_giù
70,2024-11-06 17:24:25,0.06,-0.5,-1.01,0.73,-0.07,-0.0,in movimento,1.128583182578936,0.7333484846919641,verso_giù
71,2024-11-06 17:24:25,-0.25,-0.31,-1.21,0.73,-0.17,-0.03,in movimento,1.2738524247337288,0.750133321483588,verso_giù
72,2024-11-06 17:24:25,-0.22,-1.57,0.12,0.83,-0.53,-0.17,in movimento,1.5898742088605626,0.9993497886125758,verso_giù
73,2024-11-06 17:24:25,-0.22,-1.4,0.12,0.83,-0.53,-0.17,in movimento,1.422251735804882,0.9993497886125758,verso_giù
74,2024-11-06 17:24:25,0.11,-1.4,0.86,0.83,-0.57,-0.17,in movimento,1.6467240205936147,1.0211268285575499,verso_giù
75,2024-11-06 17:24:25,0.11,-0.95,1.0,0.73,-0.2,-0.0,in movimento,1.3836907168872674,0.7569015788066503,verso_giù
76,2024-11-06 17:24:25,-0.22,-0.46,0.68,0.7,0.03,0.07,in movimento,0.8499411744350313,0.7041306696913577,verso_giù
77,2024-11-06 17:24:25,-0.46,-0.07,0.32,0.67,0.13,0.07,in movimento,0.56471231613982,0.6860757975617564,verso_giù
78,2024-11-06 17:24:25,-0.43,-0.07,0.2,0.73,0.1,-0.0,in movimento,0.47937459256827536,0.7368174807915457,verso_giù
79,2024-11-06 17:24:25,-0.57,0.05,0.36,0.8,0.07,0.03,in movimento,0.6760177512462228,0.8036168241145777,verso_giù
80,2024-11-06 17:24:25,Stop,,,,,,,,,verso_giù
81,2024-11-06 17:24:27,Start,,,,,,,,,verso_giù
82,2024-11-06 17:24:27,-0.40,-0.04,0.11,0.77,0.23,-0.0,in movimento,0.4167733196834942,0.8036168241145776,verso_giù
83,2024-11-06 17:24:27,-0.68,0.01,0.07,0.77,0.27,0.03,in movimento,0.6836665854054885,0.8165169930871004,verso_giù
84,2024-11-06 17:24:27,-0.86,-0.27,0.24,0.73,0.07,-0.0,in movimento,0.9327915093953203,0.7333484846919641,verso_giù
85,2024-11-06 17:24:27,-0.51,-0.31,0.34,0.8,-0.17,-0.03,in movimento,0.6868769904429759,0.818413098624405,verso_giù
86,2024-11-06 17:24:27,-0.51,-0.31,0.34,0.8,-0.17,-0.03,in movimento,0.6868769904429759,0.818413098624405,verso_giù
87,2024-11-06 17:24:27,-0.15,-0.42,0.39,0.83,-0.13,-0.03,in movimento,0.5924525297439449,0.8406545069170807,verso_giù
88,2024-11-06 17:24:27,-0.28,-0.73,1.25,0.87,-0.03,-0.07,in movimento,1.4743812261420042,0.8733269719870101,verso_giù
89,2024-11-06 17:24:27,-0.24,-0.69,1.27,0.67,-0.17,-0.03,in movimento,1.465127980757995,0.6918814927427963,verso_giù
90,2024-11-06 17:24:27,-0.22,-0.58,1.21,0.6,-0.2,-0.03,in movimento,1.3597426227047529,0.6331666447310692,verso_giù
91,2024-11-06 17:24:27,-0.00,-0.26,0.9,0.53,-0.17,-0.03,in movimento,0.9368030742904295,0.5574047003748713,verso_giù
92,2024-11-06 17:24:27,0.07,-0.25,0.57,0.6,0.0,-0.0,in movimento,0.6263385665915839,0.6,verso_giù
93,2024-11-06 17:24:27,0.01,-0.14,0.55,0.63,0.07,-0.0,in movimento,0.567626637852735,0.6338769596696192,verso_giù
94,2024-11-06 17:24:27,-0.51,-0.23,0.85,0.67,0.0,-0.0,in movimento,1.0175952043912155,0.67,verso_giù
95,2024-11-06 17:24:27,-0.57,0.18,0.82,0.67,-0.13,-0.0,in movimento,1.014741346353838,0.6824954212300622,verso_giù
96,2024-11-06 17:24:27,-0.37,0.26,0.57,0.6,-0.2,-0.07,in movimento,0.7275987905432498,0.6363175307973213,verso_giù
97,2024-11-06 17:24:27,-0.15,-0.11,0.4,0.67,0.0,-0.1,in movimento,0.4411349000022556,0.677421582177598,verso_giù
98,2024-11-06 17:24:27,-0.28,-0.07,0.54,0.67,0.0,-0.1,in movimento,0.6122907805936654,0.677421582177598,verso_giù
99,2024-11-06 17:24:27,-0.25,0.18,0.42,0.53,-0.47,-0.07,in movimento,0.5208646657242166,0.7118286310622803,verso_giù
100,2024-11-06 17:24:27,-0.25,0.32,0.42,0.53,-0.47,-0.07,in movimento,0.5842088667591412,0.7118286310622803,verso_giù
101,2024-11-06 17:24:27,-0.10,0.44,0.29,0.37,-0.4,-0.07,in movimento,0.5363767332761554,0.5493632677928149,verso_giù
102,2024-11-06 17:24:27,-0.73,0.35,0.53,0.3,-0.03,-0.07,in movimento,0.9676259607927021,0.3095157508108432,verso_giù
103,2024-11-06 17:24:27,-0.83,0.38,0.67,0.3,0.1,-0.13,in movimento,1.1323427043081966,0.3419064199455752,verso_giù
104,2024-11-06 17:24:27,-0.60,0.18,0.65,0.17,0.0,-0.17,in movimento,0.9027181176868003,0.2404163056034262,verso_giù
105,2024-11-06 17:24:27,-0.34,-0.08,0.75,0.07,-0.17,-0.1,in movimento,0.8273451516749222,0.2092844953645635,verso_giù
106,2024-11-06 17:24:27,-0.24,-0.31,1.15,0.1,-0.27,-0.07,in movimento,1.2149897118905986,0.2963106478005811,verso_giù
107,2024-11-06 17:24:27,-0.44,-0.01,1.25,0.07,-0.23,-0.0,in movimento,1.3252169633686401,0.24041630560342617,verso_giù
108,2024-11-06 17:24:27,-0.56,0.24,1.04,0.0,0.03,-0.0,in movimento,1.2053215338655492,0.03,verso_giù
109,2024-11-06 17:24:27,-0.71,0.4,0.76,-0.03,0.3,-0.0,in movimento,1.11431593365616,0.3014962686336267,verso_giù
110,2024-11-06 17:24:27,-0.85,0.52,0.61,-0.13,0.27,-0.03,in movimento,1.168332144554792,0.30116440692751195,verso_giù
111,2024-11-06 17:24:27,-0.82,0.51,0.65,-0.23,0.0,-0.07,in movimento,1.1640446726822815,0.24041630560342617,verso_giù
112,2024-11-06 17:24:27,-0.46,0.6,0.73,-0.23,-0.07,-0.07,in movimento,1.050951949424901,0.2503996805109783,verso_giù
113,2024-11-06 17:24:27,-0.64,0.46,1.1,-0.23,0.03,-0.07,in movimento,1.3532183859229818,0.24228082879171436,verso_giù
114,2024-11-06 17:24:27,-0.59,0.61,1.54,-0.33,0.0,-0.1,in movimento,1.7583515006960355,0.34481879299133333,verso_giù
115,2024-11-06 17:24:27,-0.52,0.6,1.69,-0.43,0.03,-0.07,in movimento,1.8672171807264413,0.436692111217961,verso_giù
116,2024-11-06 17:24:27,-0.76,0.3,2.06,-0.6,0.17,-0.0,in movimento,2.216122740283128,0.6236184731067546,verso_giù
117,2024-11-06 17:24:27,-0.90,0.09,2.79,-0.7,0.17,-0.03,in movimento,2.9329507326240583,0.7209715667070373,verso_giù
118,2024-11-06 17:24:27,-0.40,-0.17,3.14,-0.9,0.0,-0.03,in movimento,3.1699369078894932,0.9004998611882181,verso_giù
119,2024-11-06 17:24:27,0.13,-0.25,2.92,-1.13,-0.07,-0.0,in movimento,2.933564384839712,1.132166065557522,verso_giù
120,2024-11-06 17:24:27,0.18,-0.15,2.7,-1.23,0.17,0.07,in movimento,2.7101475974566407,1.2436639417463222,verso_giù
121,2024-11-06 17:24:27,-0.40,0.04,2.5,-1.27,0.63,0.17,in movimento,2.532113741521103,1.4278305221559036,verso_giù
122,2024-11-06 17:24:27,-0.99,0.18,2.41,-1.3,0.83,0.2,in movimento,2.6116278448507937,1.5552813250341562,verso_giù
123,2024-11-06 17:24:27,-1.08,0.38,1.97,-1.5,0.57,0.17,in movimento,2.2785302280198083,1.6136294494090024,verso_giù
124,2024-11-06 17:24:27,-0.86,0.26,1.79,-1.7,0.13,0.13,in movimento,2.0028230076569424,1.709912278451734,verso_giù
125,2024-11-06 17:24:27,-1.02,0.73,1.5,-1.73,0.03,0.17,in movimento,1.955326059765992,1.7385913838507312,verso_giù
126,2024-11-06 17:24:27,-0.43,0.84,0.91,-1.57,0.57,0.17,in movimento,1.310953851209111,1.678898448388109,verso_giù
127,2024-11-06 17:24:27,-0.91,0.89,0.59,-1.37,1.07,0.27,in movimento,1.4029611541307907,1.759175943446249,verso_giù
128,2024-11-06 17:24:27,-1.71,1.11,0.58,-1.2,1.13,0.23,in movimento,2.119575429183873,1.6642716124479202,verso_giù
129,2024-11-06 17:24:27,-2.09,1.23,0.66,-1.37,0.73,0.13,in movimento,2.513284703331479,1.557786891715295,verso_giù
130,2024-11-06 17:24:27,-1.68,1.12,0.11,-1.63,0.23,-0.0,in movimento,2.0221028658305196,1.6461470165206995,verso_giù
131,2024-11-06 17:24:27,-1.17,0.67,-0.36,-1.67,0.17,-0.13,in movimento,1.3954927445171472,1.6836567346107105,verso_giù
132,2024-11-06 17:24:27,-0.96,0.52,-0.49,-1.43,0.3,-0.17,in movimento,1.196703806294607,1.470986063836092,verso_giù
133,2024-11-06 17:24:27,-1.04,0.46,-0.57,-1.27,0.33,-0.1,in movimento,1.2720455966670376,1.3159787232322566,verso_giù
134,2024-11-06 17:24:27,-0.66,0.63,-0.69,-1.13,0.17,-0.07,in movimento,1.1439405578962571,1.1448580698060347,verso_giù
135,2024-11-06 17:24:27,-0.66,0.46,-0.69,-1.13,0.17,-0.07,in movimento,1.0598584811190597,1.1448580698060347,verso_giù
136,2024-11-06 17:24:27,-0.60,0.4,-0.39,-1.17,0.0,-0.0,in movimento,0.8198170527623831,1.17,verso_giù
137,2024-11-06 17:24:27,-0.38,0.64,-0.65,-1.13,0.0,0.03,in movimento,0.9881801455200363,1.130398159941885,verso_giù
138,2024-11-06 17:24:27,-0.11,0.78,-1.23,-1.0,0.23,0.13,in movimento,1.46061630827538,1.034311365112073,verso_giù
139,2024-11-06 17:24:27,-0.17,0.86,-1.72,-0.83,0.53,0.33,in movimento,1.9305180651835403,1.03860483341837,verso_giù
140,2024-11-06 17:24:27,-0.31,0.88,-1.96,-0.7,0.47,0.53,in movimento,2.170737201966189,0.9958915603618699,verso_giù
141,2024-11-06 17:24:27,-1.17,1.27,-1.62,-0.57,0.2,0.53,in movimento,2.367741539948987,0.8036168241145777,verso_giù
142,2024-11-06 17:24:27,-1.12,1.57,-1.26,-0.57,0.0,0.13,in movimento,2.3036709834522813,0.5846366392897386,verso_giù
143,2024-11-06 17:24:27,-0.58,1.26,-1.13,-0.67,0.0,-0.07,in movimento,1.7891059219621401,0.6736467917239717,verso_giù
144,2024-11-06 17:24:27,-0.15,1.26,-1.19,-0.7,0.0,-0.0,in movimento,1.739597654631668,0.7,verso_giù
145,2024-11-06 17:24:27,-0.31,1.52,-1.38,-0.67,0.23,0.07,in movimento,2.076270695261097,0.7118286310622803,verso_giù
146,2024-11-06 17:24:27,-0.56,1.37,-1.5,-0.63,0.27,0.07,in movimento,2.1072493919799813,0.6889847603539574,verso_giù
147,2024-11-06 17:24:27,-0.85,1.1,-1.31,-0.57,0.07,0.03,in movimento,1.9101308855677928,0.575065213693195,verso_giù
148,2024-11-06 17:24:27,-0.48,1.27,-1.03,-0.47,-0.07,-0.0,in movimento,1.7041713528867923,0.4751841748206688,verso_giù
149,2024-11-06 17:24:27,-0.24,1.26,-1.0,-0.37,0.0,0.03,in movimento,1.626407083112958,0.3712142238654117,verso_giù
150,2024-11-06 17:24:27,-0.40,1.47,-1.03,-0.3,0.1,0.03,in movimento,1.8389671013914306,0.3176476034853718,verso_giù
151,2024-11-06 17:24:27,-0.54,1.52,-0.98,-0.23,0.2,0.03,in movimento,1.8874321179846443,0.30626785662227113,verso_giù
152,2024-11-06 17:24:27,-0.76,1.6,-0.88,-0.23,0.13,0.03,in movimento,1.9778776504121787,0.2658947160061666,verso_giù
153,2024-11-06 17:24:27,-0.70,1.48,-0.63,-0.17,0.0,0.03,in movimento,1.754223474931287,0.1726267650163207,verso_giù
154,2024-11-06 17:24:27,-0.59,1.39,-0.53,-0.13,-0.1,0.03,in movimento,1.6003437130816616,0.16673332000533067,verso_giù
155,2024-11-06 17:24:27,-0.59,1.39,-0.36,-0.03,0.0,-0.0,in movimento,1.5523530526268823,0.03,verso_giù
156,2024-11-06 17:24:27,-0.62,1.5,-0.02,0.0,0.03,-0.0,in movimento,1.6232067027954264,0.03,verso_giù
157,2024-11-06 17:24:27,-0.67,1.48,0.11,-0.03,0.0,0.03,in movimento,1.6283120094134294,0.042426406871192854,verso_giù
158,2024-11-06 17:24:27,-0.69,1.47,0.12,-0.03,0.0,-0.0,in movimento,1.6283120094134294,0.03,verso_giù
159,2024-11-06 17:24:27,-0.75,1.41,0.19,0.0,0.0,-0.0,in movimento,1.6083221070419942,0.0,verso_giù
160,2024-11-06 17:24:27,-0.61,1.32,0.38,0.0,-0.03,-0.03,in movimento,1.5029637387508723,0.042426406871192854,verso_giù
161,2024-11-06 17:24:27,-0.44,1.4,0.38,-0.03,0.0,-0.0,in movimento,1.515915564930976,0.03,verso_giù
162,2024-11-06 17:24:27,-0.39,1.44,0.07,-0.07,0.07,-0.0,in movimento,1.4935193336545731,0.09899494936611666,verso_giù
163,2024-11-06 17:24:27,-0.52,1.44,-0.11,0.0,0.13,0.03,in movimento,1.5349592828475938,0.13341664064126335,verso_giù
164,2024-11-06 17:24:27,-0.77,1.44,-0.09,0.0,0.1,-0.0,in movimento,1.6354204352398194,0.1,verso_giù
165,2024-11-06 17:24:27,-0.64,1.46,-0.08,0.0,-0.07,-0.0,in movimento,1.596120296218302,0.07,verso_giù
166,2024-11-06 17:24:27,-0.41,1.36,-0.07,-0.03,-0.13,-0.0,in movimento,1.4221814230259093,0.13341664064126335,verso_giù
167,2024-11-06 17:24:27,-0.51,1.21,-0.06,0.03,0.0,-0.0,in movimento,1.314458063233666,0.03,verso_giù
168,2024-11-06 17:24:27,-0.70,1.04,0.06,0.1,0.17,-0.0,in movimento,1.2550697191789786,0.1972308292331602,verso_giù
169,2024-11-06 17:24:27,-0.71,1.03,0.2,0.07,0.03,-0.0,in movimento,1.2668859459319928,0.07615773105863909,verso_giù
170,2024-11-06 17:24:27,-0.42,0.97,0.34,0.03,-0.07,-0.0,in movimento,1.1103603018840325,0.07615773105863909,verso_giù
171,2024-11-06 17:24:27,-0.09,0.91,0.62,0.0,0.0,0.03,in movimento,1.1048076755707303,0.03,verso_giù
172,2024-11-06 17:24:27,-0.27,0.96,0.51,-0.23,0.37,0.33,in movimento,1.120089282155668,0.5465345368775884,verso_giù
173,2024-11-06 17:24:27,-0.61,0.92,0.1,-0.2,0.57,0.27,in movimento,1.1083771921146701,0.6616645675869307,verso_giù
174,2024-11-06 17:24:27,-0.88,1.2,-0.12,-0.07,0.27,0.07,in movimento,1.4929166085217218,0.28757607689096815,verso_giù
175,2024-11-06 17:24:27,-0.85,1.15,-0.05,-0.07,0.07,0.03,in movimento,1.4309088021254184,0.10344080432788601,verso_giù
176,2024-11-06 17:24:27,-0.69,1.06,0.1,-0.03,-0.13,-0.0,in movimento,1.2687395319765205,0.13341664064126335,verso_giù
177,2024-11-06 17:24:27,-0.43,1.17,0.25,0.0,-0.07,-0.03,in movimento,1.271337877985235,0.07615773105863909,verso_giù
178,2024-11-06 17:24:27,-0.52,1.01,0.08,0.03,0.07,-0.03,in movimento,1.1388151737661383,0.0818535277187245,verso_giù
179,2024-11-06 17:24:27,-0.75,1.03,-0.02,0.07,0.13,-0.03,in movimento,1.274284112747232,0.15066519173319365,verso_giù
180,2024-11-06 17:24:27,-0.71,1.14,-0.12,0.03,0.03,-0.07,in movimento,1.3483693855913519,0.0818535277187245,verso_giù
181,2024-11-06 17:24:27,-0.42,0.94,-0.29,0.03,-0.07,-0.1,in movimento,1.0696261028976433,0.12569805089976535,verso_giù
182,2024-11-06 17:24:27,-0.21,0.76,-0.43,0.1,0.0,-0.03,in movimento,0.8981091247727082,0.1044030650891055,verso_giù
183,2024-11-06 17:24:27,-0.34,0.71,-0.53,0.13,0.07,-0.0,in movimento,0.9489994731294639,0.147648230602334,verso_giù
184,2024-11-06 17:24:27,-0.42,0.83,-0.86,0.2,0.1,-0.0,in movimento,1.2668464784653268,0.223606797749979,verso_giù
185,2024-11-06 17:24:27,-0.52,0.9,-1.18,0.23,0.07,-0.03,in movimento,1.5725139109082629,0.24228082879171436,verso_giù
186,2024-11-06 17:24:27,-0.71,1.0,-1.56,0.23,0.03,-0.07,in movimento,1.9843638779215873,0.24228082879171436,verso_giù
187,2024-11-06 17:24:27,-0.55,1.1,-2.13,0.27,0.03,-0.1,in movimento,2.4595528048814077,0.2894822965226026,verso_giù
188,2024-11-06 17:24:27,-0.52,1.34,-2.88,0.43,0.23,-0.1,in movimento,3.2187575242630504,0.4977951385861457,verso_giù
189,2024-11-06 17:24:27,-0.95,1.22,-3.66,0.6,0.47,-0.17,in movimento,3.9732228731849415,0.7808969202141856,verso_giù
190,2024-11-06 17:24:27,-1.33,0.72,-4.4,0.7,0.27,-0.27,in movimento,4.65266590246925,0.7973706791699829,verso_giù
191,2024-11-06 17:24:27,-1.25,-0.01,-4.93,0.87,-0.27,-0.33,in movimento,5.0860102241344345,0.9688653157173086,verso_giù
192,2024-11-06 17:24:27,-0.75,-0.41,-5.18,1.2,-0.63,-0.43,in movimento,5.250047618831661,1.4219001371404392,verso_giù
193,2024-11-06 17:24:27,-0.36,-0.68,-5.36,1.57,-0.5,-0.43,in movimento,5.414942289627841,1.7028799135582051,verso_giù
194,2024-11-06 17:24:27,-0.42,-1.19,-5.3,1.93,-0.2,-0.4,in movimento,5.448164828637254,1.9811360377318867,verso_giù
195,2024-11-06 17:24:27,-1.46,-1.7,-4.56,2.2,-0.2,-0.37,in movimento,5.08086606790614,2.2398437445500523,verso_giù
196,2024-11-06 17:24:27,-2.03,-2.81,-2.73,2.57,-0.93,-0.5,in movimento,4.412470963077264,2.7784528068693195,verso_giù
197,2024-11-06 17:24:28,-1.51,-3.29,-1.84,2.77,-1.07,-0.53,in movimento,4.060763475013042,3.016405145201818,verso_giù
198,2024-11-06 17:24:28,-1.10,-4.13,-0.69,2.93,-0.63,-0.47,in movimento,4.329318653090807,3.033595226789494,verso_giù
199,2024-11-06 17:24:28,-1.15,-4.82,0.49,2.9,-0.63,-0.4,in movimento,4.97945780180935,2.9944782517159814,verso_giù
